experience_level,salary_in_usd,remote_ratio,company_size,company_location_Other,company_location_US,job_title_Data Analyst,job_title_Data Engineer,job_title_Data Scientist,job_title_Machine Learning Engineer,job_title_Other,job_title_Software Engineer
3,180000,100,2,0,1,0,0,0,0,1,0
3,97750,0,1,0,1,0,0,0,0,1,0
3,75000,0,1,0,1,0,0,0,0,1,0
1,252990,100,1,0,1,0,0,0,0,1,0
1,162170,100,1,0,1,0,0,0,0,1,0
3,184000,0,1,0,1,0,0,0,0,1,0
2,86128,100,1,1,0,0,1,0,0,0,0
2,61520,100,1,1,0,0,1,0,0,0,0
3,143000,100,1,0,1,1,0,0,0,0,0
3,126277,100,1,0,1,1,0,0,0,0,0
3,224500,0,1,0,1,0,1,0,0,0,0
3,227700,100,1,0,1,0,0,0,0,1,0
3,154836,100,1,0,1,0,0,0,0,1,0
3,209000,0,1,0,1,0,0,0,0,1,0
3,112500,0,1,0,1,0,0,0,0,1,0
2,110000,100,1,0,1,0,0,0,0,1,0
3,214000,0,1,0,1,0,0,0,0,1,0
3,154000,0,1,0,1,0,0,0,0,1,0
3,157500,100,1,0,1,0,0,1,0,0,0
3,137000,0,1,0,1,0,0,0,0,1,0
3,170500,100,1,1,0,0,0,1,0,0,0
3,118575,100,1,1,0,0,0,1,0,0,0
2,97712,100,2,1,0,0,0,0,0,1,0
1,24940,100,1,1,0,0,0,0,0,1,0
3,154500,100,1,0,1,1,0,0,0,0,0
3,131325,100,1,0,1,1,0,0,0,0,0
3,207500,100,1,0,1,0,0,1,0,0,0
3,172900,100,1,0,1,0,0,1,0,0,0
3,147100,0,1,0,1,0,0,0,0,1,0
3,90700,0,1,0,1,0,0,0,0,1,0
3,168400,0,1,0,1,0,1,0,0,0,0
2,25912,100,0,1,0,0,0,1,0,0,0
3,134960,50,1,1,0,0,0,1,0,0,0
3,155000,100,1,0,1,0,0,0,0,1,0
3,130000,100,1,0,1,0,0,0,0,1,0
3,105000,0,1,0,1,0,0,0,0,1,0
3,70000,0,1,0,1,0,0,0,0,1,0
3,330000,0,1,0,1,0,0,0,0,1,0
3,204000,0,1,0,1,0,0,0,0,1,0
3,167310,0,1,0,1,0,0,1,0,0,0
3,121000,100,1,0,1,0,1,0,0,0,0
3,175000,100,1,0,1,0,0,0,0,1,0
3,125000,100,1,0,1,0,0,0,0,1,0
3,325000,100,1,0,1,0,0,0,0,1,0
3,171000,100,1,0,1,0,0,0,0,1,0
2,155810,0,1,0,1,0,0,0,1,0,0
2,106720,0,1,0,1,0,0,0,1,0,0
1,160800,0,1,1,0,0,0,1,0,0,0
1,132200,0,1,1,0,0,0,1,0,0,0
3,133000,100,1,0,1,1,0,0,0,0,0
3,113000,100,1,0,1,1,0,0,0,0,0
3,208400,100,1,0,1,0,0,1,0,0,0
3,157550,0,1,0,1,0,1,0,0,0,0
3,104650,0,1,0,1,0,1,0,0,0,0
3,78000,100,2,0,1,0,0,0,0,1,0
1,85600,0,1,0,1,0,0,1,0,0,0
1,48915,0,1,0,1,0,0,1,0,0,0
3,53444,100,1,1,0,0,0,0,0,1,0
3,45150,100,1,1,0,0,0,0,0,1,0
3,275500,0,1,0,1,0,0,1,0,0,0
3,56359,100,1,1,0,0,0,0,0,1,0
3,47799,100,1,1,0,0,0,0,0,1,0
1,16455,100,1,1,0,0,0,0,0,1,0
3,207611,100,1,0,1,1,0,0,0,0,0
3,127876,100,1,0,1,1,0,0,0,0,0
1,111000,0,1,0,1,1,0,0,0,0,0
1,43064,0,1,1,0,1,0,0,0,0,0
3,192000,0,1,1,0,1,0,0,0,0,0
3,92000,0,1,1,0,1,0,0,0,0,0
1,132600,100,1,0,1,1,0,0,0,0,0
1,81500,100,1,0,1,1,0,0,0,0,0
2,202400,0,1,0,1,0,1,0,0,0,0
2,147200,0,1,0,1,0,1,0,0,0,0
2,36000,100,1,0,1,1,0,0,0,0,0
3,118720,100,1,0,1,0,0,1,0,0,0
2,136000,100,1,0,1,0,1,0,0,0,0
3,272300,0,1,0,1,0,0,1,0,0,0
3,222800,0,1,0,1,0,0,1,0,0,0
3,172750,100,1,0,1,0,0,0,0,1,0
3,82500,100,1,0,1,0,0,0,0,1,0
3,281000,0,1,1,0,0,0,1,0,0,0
3,181000,0,1,1,0,0,0,1,0,0,0
3,207611,100,1,0,1,0,0,0,0,1,0
3,127876,100,1,0,1,0,0,0,0,1,0
3,168000,0,1,0,1,0,0,0,0,1,0
3,323300,0,1,0,1,0,0,1,0,0,0
2,123040,0,1,1,0,0,0,0,0,1,0
2,104584,0,1,1,0,0,0,0,0,1,0
2,185000,100,1,0,1,0,0,0,0,1,0
2,137700,100,1,0,1,0,0,0,0,1,0
2,65100,100,1,0,1,0,0,0,0,1,0
2,44640,100,1,0,1,0,0,0,0,1,0
2,161000,100,1,0,1,1,0,0,0,0,0
2,123000,100,1,0,1,1,0,0,0,0,0
3,200000,100,1,1,0,0,1,0,0,0,0
3,125000,0,1,0,1,0,0,0,0,1,0
3,65000,0,1,0,1,0,0,0,0,1,0
3,252990,100,1,0,1,0,0,0,0,1,0
3,162170,100,1,0,1,0,0,0,0,1,0
2,183000,100,1,1,0,0,1,0,0,0,0
2,122000,100,1,1,0,0,1,0,0,0,0
3,253000,100,1,0,1,0,0,0,0,1,0
3,172040,100,1,0,1,0,0,0,0,1,0
3,129562,100,2,0,1,0,0,0,0,1,0
1,50000,100,0,1,0,0,0,0,0,1,0
3,227850,100,1,0,1,0,0,0,0,1,0
3,180500,100,1,0,1,0,0,0,0,1,0
3,199000,100,1,0,1,0,1,0,0,0,0
3,80000,0,1,0,1,0,0,0,0,1,0
3,240000,0,1,1,0,0,0,0,1,0,0
3,160000,0,1,1,0,0,0,0,1,0,0
3,104000,0,1,0,1,0,0,0,1,0,0
3,275300,100,1,0,1,0,0,0,1,0,0
3,183500,100,1,0,1,0,0,0,1,0,0
3,174350,0,1,0,1,0,1,0,0,0,0
3,126800,0,1,0,1,0,1,0,0,0,0
3,284050,0,1,0,1,0,0,0,1,0,0
3,193800,0,1,0,1,0,0,0,1,0,0
3,232989,100,1,0,1,0,1,0,0,0,0
1,85000,100,1,0,1,0,0,0,0,1,0
3,204500,0,1,0,1,1,0,0,0,0,0
3,138900,0,1,0,1,1,0,0,0,0,0
3,168400,0,1,0,1,0,0,0,0,1,0
3,105200,0,1,0,1,0,0,0,0,1,0
3,147100,0,1,0,1,0,0,1,0,0,0
3,150550,100,1,0,1,0,0,0,0,1,0
3,116710,100,1,0,1,0,0,0,0,1,0
3,147100,0,1,0,1,0,0,0,0,1,0
3,90700,0,1,0,1,0,0,0,0,1,0
3,147100,0,1,0,1,0,0,0,0,1,0
3,90700,0,1,0,1,0,0,0,0,1,0
3,198800,0,1,0,1,0,0,0,0,1,0
3,105200,0,1,0,1,0,0,0,0,1,0
3,150600,100,1,1,0,0,1,0,0,0,0
3,120500,100,1,1,0,0,1,0,0,0,0
4,167500,0,1,0,1,0,0,0,0,1,0
4,106500,0,1,0,1,0,0,0,0,1,0
2,181500,0,1,0,1,0,1,0,0,0,0
2,186000,0,1,0,1,0,0,0,0,1,0
2,138000,0,1,0,1,0,0,0,0,1,0
3,140000,0,1,1,0,0,0,0,0,1,0
3,112000,0,1,1,0,0,0,0,0,1,0
3,36483,50,2,1,0,0,0,0,0,1,0
3,36000,100,2,1,0,0,0,0,0,1,0
3,91270,0,1,0,1,0,1,0,0,0,0
4,247000,100,1,0,1,0,0,1,0,0,0
4,118440,100,1,0,1,0,0,1,0,0,0
2,110736,100,1,1,0,0,0,1,0,0,0
2,86128,100,1,1,0,0,0,1,0,0,0
3,204500,100,1,0,1,0,0,0,0,1,0
3,138900,100,1,0,1,0,0,0,0,1,0
2,87500,100,1,0,1,0,0,0,0,1,0
2,62500,100,1,0,1,0,0,0,0,1,0
3,244000,0,1,1,0,0,0,1,0,0,0
3,136000,100,1,0,1,0,0,0,0,1,0
3,90600,100,1,0,1,0,0,0,0,1,0
1,49216,100,1,1,0,0,1,0,0,0,0
1,43064,100,1,1,0,0,1,0,0,0,0
3,160000,100,2,1,0,0,0,0,0,1,0
3,91773,100,1,1,0,0,0,0,0,1,0
3,315300,100,1,0,1,0,0,0,1,0,0
3,210200,100,1,0,1,0,0,0,1,0,0
2,177000,0,1,0,1,0,0,0,0,1,0
2,183200,0,1,0,1,0,0,1,0,0,0
2,150000,100,1,0,1,0,0,0,0,1,0
3,131000,100,1,0,1,0,0,1,0,0,0
3,101000,100,1,0,1,0,0,1,0,0,0
3,171050,100,1,0,1,0,0,0,0,1,0
3,124400,100,1,0,1,0,0,0,0,1,0
3,138000,100,1,1,0,0,0,0,0,1,0
3,92000,100,1,1,0,0,0,0,0,1,0
3,241300,0,2,0,1,0,0,0,0,1,0
3,124100,0,2,0,1,0,0,0,0,1,0
3,288000,100,1,0,1,0,1,0,0,0,0
3,107968,100,1,1,0,0,1,0,0,0,0
3,90599,100,1,1,0,0,1,0,0,0,0
3,189750,0,1,0,1,0,0,1,0,0,0
3,252000,100,1,0,1,0,1,0,0,0,0
2,82254,100,2,1,0,0,0,1,0,0,0
2,61699,100,2,1,0,0,0,1,0,0,0
4,247500,0,1,0,1,0,0,0,0,1,0
4,172200,0,1,0,1,0,0,0,0,1,0
2,87500,100,1,0,1,0,0,0,0,1,0
2,62500,100,1,0,1,0,0,0,0,1,0
3,146000,100,1,1,0,0,0,0,0,1,0
3,108000,100,1,1,0,0,0,0,0,1,0
1,65000,0,1,0,1,0,0,0,0,1,0
1,45000,0,1,0,1,0,0,0,0,1,0
3,189750,100,1,1,0,0,0,1,0,0,0
3,119213,100,1,1,0,0,0,1,0,0,0
3,190000,100,1,1,0,0,0,0,0,1,0
3,140000,100,1,1,0,0,0,0,0,1,0
3,228830,0,1,0,1,0,0,0,1,0,0
3,148590,0,1,0,1,0,0,0,1,0,0
2,140000,100,0,0,1,0,0,0,0,1,0
3,180514,100,1,1,0,0,0,0,0,1,0
3,108308,100,1,1,0,0,0,0,0,1,0
3,169000,0,1,0,1,0,0,0,0,1,0
3,110600,0,1,0,1,0,0,0,0,1,0
3,77737,100,1,1,0,0,1,0,0,0,0
3,64311,100,1,1,0,0,1,0,0,0,0
3,78000,0,1,0,1,0,1,0,0,0,0
3,75577,100,1,1,0,0,1,0,0,0,0
3,62433,100,1,1,0,0,1,0,0,0,0
2,64781,100,2,1,0,0,0,0,0,1,0
3,81900,0,1,0,1,1,0,0,0,0,0
3,199000,0,1,1,0,0,1,0,0,0,0
3,162000,0,1,1,0,0,1,0,0,0,0
3,67672,0,1,1,0,1,0,0,0,0,0
3,208000,100,1,0,1,0,1,0,0,0,0
3,109500,100,1,0,1,0,1,0,0,0,0
3,240000,0,1,0,1,0,0,0,0,1,0
3,238530,0,1,0,1,0,0,0,0,1,0
3,95000,0,1,0,1,0,0,0,0,1,0
3,82000,0,1,0,1,0,0,0,0,1,0
4,70000,0,1,0,1,1,0,0,0,0,0
3,154700,0,1,0,1,0,0,1,0,0,0
3,118900,0,1,0,1,0,0,1,0,0,0
3,232960,0,1,0,1,0,1,0,0,0,0
2,156000,0,1,0,1,0,0,1,0,0,0
3,193000,100,1,1,0,0,0,0,1,0,0
3,143000,100,1,1,0,0,0,0,1,0,0
3,138860,0,1,0,1,1,0,0,0,0,0
3,119610,0,1,0,1,1,0,0,0,0,0
3,205485,0,1,0,1,0,0,1,0,0,0
3,156560,0,1,0,1,0,0,1,0,0,0
3,210600,100,1,1,0,0,0,0,1,0,0
3,135000,100,1,1,0,0,0,0,1,0,0
2,135000,100,1,1,0,0,0,1,0,0,0
2,100000,100,1,1,0,0,0,1,0,0,0
2,70132,0,1,1,0,0,0,1,0,0,0
2,51676,0,1,1,0,0,0,1,0,0,0
3,92280,100,1,1,0,0,0,1,0,0,0
3,79976,100,1,1,0,0,0,1,0,0,0
2,15000,100,1,1,0,0,0,0,0,1,0
3,64781,0,2,1,0,0,0,0,0,1,0
3,144100,100,1,0,1,1,0,0,0,0,0
3,89100,100,1,0,1,1,0,0,0,0,0
3,140000,0,1,0,1,0,0,0,0,1,0
3,193600,0,1,0,1,0,1,0,0,0,0
3,81900,100,1,0,1,1,0,0,0,0,0
4,131721,50,2,1,0,0,0,1,0,0,0
3,242000,0,1,1,0,0,1,0,0,0,0
3,134000,0,1,1,0,0,1,0,0,0,0
3,104000,0,1,0,1,0,0,0,0,1,0
3,258800,0,1,1,0,0,0,0,1,0,0
3,199200,0,1,1,0,0,0,0,1,0,0
3,141100,0,1,0,1,0,0,0,0,1,0
3,94100,0,1,0,1,0,0,0,0,1,0
2,104584,100,1,1,0,0,1,0,0,0,0
3,208500,0,1,0,1,0,0,0,0,1,0
3,77737,50,2,1,0,0,1,0,0,0,0
3,86374,100,2,1,0,0,1,0,0,0,0
3,169000,0,1,0,1,0,0,0,0,1,0
3,110600,0,1,0,1,0,0,0,0,1,0
2,24322,50,2,1,0,0,0,0,0,1,0
3,130800,100,1,0,1,0,0,0,0,1,0
3,87200,100,1,0,1,0,0,0,0,1,0
2,61520,100,1,1,0,0,0,1,0,0,0
2,49216,100,1,1,0,0,0,1,0,0,0
3,238000,100,1,0,1,0,0,0,1,0,0
3,173000,100,1,0,1,0,0,0,1,0,0
4,205785,100,1,1,0,0,1,0,0,0,0
4,123471,100,1,1,0,0,1,0,0,0,0
3,299500,0,1,0,1,0,0,1,0,0,0
3,245100,0,1,0,1,0,0,1,0,0,0
1,40000,0,0,1,0,0,0,0,0,1,0
3,71259,100,1,1,0,0,0,1,0,0,0
3,161000,100,1,0,1,0,0,1,0,0,0
3,53120,0,1,1,0,1,0,0,0,0,0
3,38868,0,1,1,0,1,0,0,0,0,0
3,136994,100,1,0,1,0,1,0,0,0,0
3,278300,0,1,0,1,0,1,0,0,0,0
3,205700,0,1,0,1,0,1,0,0,0,0
3,185900,0,1,0,1,0,0,0,0,1,0
3,167310,0,1,0,1,0,0,0,0,1,0
1,32390,0,1,1,0,0,0,0,0,1,0
3,184950,0,1,0,1,0,0,0,1,0,0
3,119250,0,1,0,1,0,0,0,1,0,0
3,178500,100,1,0,1,0,1,0,0,0,0
3,189000,100,1,0,1,0,0,0,1,0,0
3,159090,100,1,0,1,0,0,0,1,0,0
2,82000,0,1,0,1,0,1,0,0,0,0
3,149076,100,1,0,1,0,1,0,0,0,0
3,82365,100,1,0,1,0,1,0,0,0,0
3,194595,0,1,0,1,0,1,0,0,0,0
3,305000,0,1,0,1,0,0,0,1,0,0
3,205485,100,1,0,1,0,0,1,0,0,0
3,156560,100,1,0,1,0,0,1,0,0,0
3,168000,100,2,0,1,1,0,0,0,0,0
3,78400,100,2,0,1,1,0,0,0,0,0
4,130002,100,1,0,1,0,1,0,0,0,0
4,71908,100,1,0,1,0,1,0,0,0,0
3,212000,0,1,0,1,1,0,0,0,0,0
2,177000,0,1,0,1,1,0,0,0,0,0
3,248100,0,1,0,1,0,0,0,0,1,0
3,145900,0,1,0,1,0,0,0,0,1,0
3,155000,0,1,0,1,0,0,0,0,1,0
3,38000,0,1,0,1,0,0,0,0,1,0
3,218000,100,1,0,1,0,0,0,1,0,0
3,235400,100,1,0,1,0,0,0,0,1,0
3,108320,100,1,0,1,0,0,0,0,1,0
3,115934,100,1,0,1,1,0,0,0,0,0
3,81666,100,1,0,1,1,0,0,0,0,0
2,79000,0,1,0,1,1,0,0,0,0,0
3,273400,0,1,0,1,0,0,0,0,1,0
3,182200,0,1,0,1,0,0,0,0,1,0
3,285000,100,1,0,1,0,0,1,0,0,0
2,275000,0,1,0,1,0,0,0,0,1,0
3,177000,0,1,1,0,0,0,1,0,0,0
3,136000,0,1,1,0,0,0,1,0,0,0
3,122720,0,1,0,1,1,0,0,0,0,0
4,299500,100,1,0,1,0,0,1,0,0,0
4,249600,100,1,0,1,0,0,1,0,0,0
2,15680,50,2,1,0,1,0,0,0,0,0
3,167200,100,1,0,1,0,0,1,0,0,0
3,188500,100,1,0,1,0,0,0,0,1,0
3,117000,100,1,0,1,0,0,0,0,1,0
3,150931,0,1,0,1,0,0,1,0,0,0
3,143250,0,1,0,1,0,0,1,0,0,0
3,157250,100,1,0,1,0,1,0,0,0,0
3,240000,100,1,0,1,0,0,0,0,1,0
3,157250,100,1,0,1,0,0,0,0,1,0
3,232000,0,1,0,1,0,1,0,0,0,0
3,277300,0,1,1,0,0,0,1,0,0,0
3,213300,0,1,1,0,0,0,1,0,0,0
3,85000,100,1,0,1,0,1,0,0,0,0
2,110736,100,1,1,0,0,0,0,0,1,0
2,92280,100,1,1,0,0,0,0,0,1,0
3,154440,0,1,0,1,1,0,0,0,0,0
3,68550,0,1,0,1,1,0,0,0,0,0
3,226600,0,1,0,1,0,1,0,0,0,0
3,140100,0,1,0,1,0,1,0,0,0,0
1,49216,0,1,1,0,1,0,0,0,0,0
1,41833,0,1,1,0,1,0,0,0,0,0
3,80000,0,1,0,1,0,0,0,0,1,0
3,52500,0,1,0,1,0,0,0,0,1,0
3,253000,100,1,0,1,0,0,0,0,1,0
3,156400,100,1,0,1,0,0,0,0,1,0
3,223100,0,2,0,1,1,0,0,0,0,0
3,114700,0,2,0,1,1,0,0,0,0,0
3,172800,100,1,1,0,1,0,0,0,0,0
3,110000,100,1,1,0,1,0,0,0,0,0
3,183000,0,1,1,0,0,1,0,0,0,0
3,120350,0,1,0,1,1,0,0,0,0,0
3,74400,0,1,0,1,1,0,0,0,0,0
3,57007,0,1,1,0,0,1,0,0,0,0
3,44051,0,1,1,0,0,1,0,0,0,0
3,258750,100,1,0,1,0,1,0,0,0,0
4,220000,0,1,0,1,0,1,0,0,0,0
3,109528,0,1,0,1,0,1,0,0,0,0
2,287500,0,1,1,0,0,0,0,1,0,0
2,207500,0,1,1,0,0,0,0,1,0,0
3,134200,0,1,1,0,1,0,0,0,0,0
3,103200,0,1,1,0,1,0,0,0,0,0
3,160000,100,2,0,1,0,0,0,0,1,0
3,93919,0,1,0,1,1,0,0,0,0,0
3,186600,100,1,0,1,1,0,0,0,0,0
3,119800,100,1,0,1,1,0,0,0,0,0
3,315850,0,1,0,1,0,0,0,1,0,0
2,198000,100,1,0,1,0,0,0,0,1,0
2,132000,100,1,0,1,0,0,0,0,1,0
2,141600,100,1,0,1,0,0,1,0,0,0
2,94400,100,1,0,1,0,0,1,0,0,0
3,209450,100,1,0,1,0,0,1,0,0,0
3,167560,100,1,0,1,0,0,1,0,0,0
3,185000,50,1,0,1,0,0,0,0,1,0
3,164000,50,1,0,1,0,0,0,0,1,0
3,186600,100,1,0,1,0,1,0,0,0,0
2,61520,100,1,1,0,0,1,0,0,0,0
3,175000,100,1,0,1,0,0,0,0,1,0
3,145000,100,1,0,1,0,0,0,0,1,0
2,190000,100,1,0,1,0,0,0,0,1,0
3,113366,50,2,1,0,0,0,0,1,0,0
3,118539,100,2,1,0,0,0,0,0,1,0
2,86128,50,2,1,0,1,0,0,0,0,0
3,146000,0,1,1,0,0,0,0,1,0,0
3,97400,0,1,1,0,0,0,0,1,0,0
1,40747,0,2,1,0,1,0,0,0,0,0
3,166364,0,1,0,1,0,1,0,0,0,0
3,116455,0,1,0,1,0,1,0,0,0,0
2,76000,100,1,0,1,0,1,0,0,0,0
3,131000,0,1,0,1,1,0,0,0,0,0
3,222000,100,1,0,1,0,0,1,0,0,0
3,166500,100,1,0,1,0,0,1,0,0,0
3,205600,100,1,0,1,0,1,0,0,0,0
3,105700,100,1,0,1,0,1,0,0,0,0
3,67000,0,1,0,1,0,0,0,0,1,0
3,211200,0,1,0,1,0,0,0,0,1,0
3,200000,100,1,0,1,0,0,0,0,1,0
3,180000,100,1,0,1,0,0,0,0,1,0
3,18381,100,2,1,0,0,0,0,0,1,0
1,200000,100,1,0,1,0,0,0,0,1,0
1,120000,100,1,0,1,0,0,0,0,1,0
4,126500,100,1,0,1,0,0,1,0,0,0
4,78000,100,1,0,1,0,0,1,0,0,0
3,157750,0,1,0,1,0,0,1,0,0,0
3,133000,100,1,0,1,0,0,1,0,0,0
2,70000,100,1,1,0,0,0,0,0,1,0
2,40000,100,1,1,0,0,0,0,0,1,0
2,158080,0,1,0,1,0,0,0,0,1,0
3,182000,100,1,0,1,1,0,0,0,0,0
3,231000,0,1,0,1,0,0,0,1,0,0
3,159100,100,1,0,1,0,0,1,0,0,0
3,120160,100,1,0,1,0,0,1,0,0,0
2,149094,0,1,0,1,0,0,0,1,0,0
4,290000,100,2,0,1,0,0,0,0,1,0
3,247500,0,1,0,1,0,0,0,0,1,0
3,172200,0,1,0,1,0,0,0,0,1,0
3,72250,100,1,0,1,1,0,0,0,0,0
4,162500,0,1,0,1,0,1,0,0,0,0
1,23753,50,2,1,0,0,0,0,0,1,0
3,83000,100,1,0,1,0,0,0,0,1,0
3,63967,100,1,0,1,0,0,0,0,1,0
3,188600,0,1,0,1,0,0,0,0,1,0
3,111550,0,1,0,1,0,0,0,0,1,0
3,133300,0,1,0,1,0,0,0,1,0,0
3,80000,100,1,0,1,0,1,0,0,0,0
3,204060,100,1,1,0,0,0,0,1,0,0
3,140358,100,1,1,0,0,0,0,1,0,0
2,198900,0,1,0,1,0,1,0,0,0,0
2,183310,0,1,0,1,0,1,0,0,0,0
1,43064,0,1,1,0,0,0,0,0,1,0
3,199098,0,1,0,1,0,1,0,0,0,0
3,107000,100,1,0,1,0,1,0,0,0,0
2,120681,0,1,0,1,0,0,1,0,0,0
2,72409,0,1,0,1,0,0,1,0,0,0
3,176000,100,1,0,1,0,0,0,0,1,0
3,38290,50,2,1,0,0,0,0,0,1,0
4,215936,100,2,0,1,0,0,0,0,1,0
3,178560,0,1,0,1,0,0,1,0,0,0
3,148800,0,1,0,1,0,0,1,0,0,0
3,331640,0,1,0,1,0,0,0,0,1,0
3,283780,0,1,0,1,0,0,0,0,1,0
4,167954,0,1,0,1,0,1,0,0,0,0
4,115830,0,1,0,1,0,1,0,0,0,0
3,185000,0,1,0,1,0,0,0,0,1,0
3,50000,0,1,0,1,0,0,0,0,1,0
3,189110,0,1,0,1,0,0,0,0,1,0
3,145000,100,1,0,1,0,0,0,1,0,0
3,199000,0,1,0,1,0,0,0,0,1,0
3,142000,0,1,0,1,0,0,0,0,1,0
3,230000,100,1,1,0,0,0,0,0,1,0
3,170000,100,1,1,0,0,0,0,0,1,0
3,178560,0,1,0,1,0,0,0,0,1,0
3,148800,0,1,0,1,0,0,0,0,1,0
3,200000,100,2,0,1,0,0,0,0,1,0
3,113220,0,1,0,1,1,0,0,0,0,0
3,185000,0,2,0,1,0,0,1,0,0,0
3,86700,0,2,0,1,0,0,1,0,0,0
3,192300,100,1,0,1,1,0,0,0,0,0
3,153800,100,1,0,1,1,0,0,0,0,0
2,67419,50,2,1,0,0,0,0,0,1,0
2,131650,0,1,0,1,1,0,0,0,0,0
2,105320,0,1,0,1,1,0,0,0,0,0
3,126400,0,1,0,1,0,0,0,0,1,0
3,235400,100,1,0,1,0,0,0,1,0,0
3,160080,100,1,0,1,0,0,0,1,0,0
3,146190,0,1,0,1,1,0,0,0,0,0
4,228856,100,1,1,0,0,0,1,0,0,0
4,144540,100,1,1,0,0,0,1,0,0,0
2,150000,0,1,0,1,0,0,0,0,1,0
2,100000,0,1,0,1,0,0,0,0,1,0
3,78000,0,1,0,1,0,0,1,0,0,0
3,72000,100,1,0,1,0,1,0,0,0,0
3,205150,100,1,0,1,0,0,1,0,0,0
3,167850,100,1,0,1,0,0,1,0,0,0
3,222750,0,1,0,1,0,0,1,0,0,0
3,182250,0,1,0,1,0,0,1,0,0,0
1,104024,50,0,1,0,0,0,1,0,0,0
2,50745,50,0,1,0,0,0,1,0,0,0
3,254500,100,2,0,1,0,0,0,0,1,0
3,130900,100,2,0,1,0,0,0,0,1,0
3,234485,100,1,0,1,0,0,0,0,1,0
3,112655,100,1,0,1,0,0,0,0,1,0
2,70179,100,1,1,0,0,1,0,0,0,0
2,64781,100,1,1,0,0,1,0,0,0,0
3,258000,0,1,1,0,0,0,1,0,0,0
3,184184,100,1,0,1,0,0,1,0,0,0
3,167441,100,1,0,1,0,0,1,0,0,0
1,74087,100,2,1,0,0,0,0,0,1,0
1,32390,0,2,1,0,0,0,1,0,0,0
1,90000,0,1,0,1,0,0,0,0,1,0
1,84000,0,1,0,1,0,0,0,0,1,0
3,202400,100,1,0,1,0,1,0,0,0,0
3,147200,100,1,0,1,0,1,0,0,0,0
3,139500,100,1,0,1,0,0,1,0,0,0
3,192000,0,1,0,1,0,0,0,0,1,0
3,142000,0,1,0,1,0,0,0,0,1,0
3,143000,100,1,0,1,0,0,0,0,1,0
3,129000,100,1,0,1,0,0,0,0,1,0
3,147648,100,1,1,0,0,1,0,0,0,0
3,98432,100,1,1,0,0,1,0,0,0,0
3,144800,0,1,0,1,0,0,0,1,0,0
2,250000,100,1,0,1,1,0,0,0,0,0
1,16000,100,2,1,0,0,0,1,0,0,0
2,27000,100,0,1,0,0,1,0,0,0,0
4,72000,100,0,1,0,0,0,0,0,1,0
3,144100,0,1,0,1,0,1,0,0,0,0
3,160000,0,1,0,1,0,0,0,0,1,0
3,101500,100,1,0,1,1,0,0,0,0,0
3,83700,100,1,0,1,1,0,0,0,0,0
3,283000,0,1,0,1,0,0,1,0,0,0
3,246500,0,1,0,1,0,0,0,0,1,0
3,133500,0,1,0,1,0,0,0,0,1,0
4,330000,0,1,0,1,0,0,1,0,0,0
2,167000,0,1,0,1,0,0,0,0,1,0
2,109000,0,1,0,1,0,0,0,0,1,0
1,47899,0,2,1,0,1,0,0,0,0,0
3,115000,100,0,1,0,0,0,0,0,1,0
3,284000,100,1,0,1,0,0,0,1,0,0
3,227000,100,1,0,1,0,0,0,1,0,0
3,191400,0,1,0,1,0,0,0,1,0,0
3,127600,0,1,0,1,0,0,0,1,0,0
2,38915,50,1,1,0,0,0,0,0,1,0
2,95000,0,1,0,1,0,0,0,0,1,0
2,70000,0,1,0,1,0,0,0,0,1,0
3,73000,0,1,1,0,0,1,0,0,0,0
1,20000,100,0,1,0,0,0,0,0,1,0
4,300000,100,2,0,1,0,0,1,0,0,0
2,110736,0,1,1,0,0,0,0,0,1,0
2,55368,0,1,1,0,0,0,0,0,1,0
3,151840,0,1,0,1,0,1,0,0,0,0
3,163152,0,1,0,1,0,1,0,0,0,0
3,108768,0,1,0,1,0,1,0,0,0,0
3,193900,0,1,0,1,0,0,0,1,0,0
3,234700,0,1,0,1,0,0,0,0,1,0
3,100000,100,0,0,1,0,0,0,0,1,0
1,40000,0,0,1,0,0,0,0,0,1,0
3,210000,100,2,0,1,0,0,0,0,1,0
2,90000,100,1,1,0,0,0,0,0,1,0
2,59382,50,2,1,0,1,0,0,0,0,0
3,84000,0,1,0,1,0,0,0,0,1,0
3,221300,0,1,0,1,0,0,0,0,1,0
3,147500,0,1,0,1,0,0,0,0,1,0
3,192000,100,1,0,1,0,0,0,0,1,0
3,151000,100,1,0,1,0,0,0,0,1,0
3,204500,0,1,0,1,0,1,0,0,0,0
3,210000,0,1,0,1,0,0,0,0,1,0
3,170000,0,1,0,1,0,0,0,0,1,0
2,72000,100,1,1,0,0,1,0,0,0,0
2,60000,100,1,1,0,0,1,0,0,0,0
3,159090,100,1,0,1,0,0,0,0,1,0
3,94400,100,1,0,1,1,0,0,0,0,0
2,90000,100,1,0,1,0,0,0,0,1,0
2,190000,100,1,1,0,0,0,1,0,0,0
2,125000,100,1,1,0,0,0,1,0,0,0
1,130002,100,1,0,1,0,1,0,0,0,0
1,71908,100,1,0,1,0,1,0,0,0,0
2,81838,100,2,1,0,0,0,0,0,1,0
1,60000,100,2,0,1,0,0,0,0,1,0
3,116990,100,1,0,1,0,0,0,0,1,0
3,82920,100,1,0,1,0,0,0,0,1,0
3,159000,100,1,0,1,0,0,0,0,1,0
3,105000,100,1,0,1,0,0,0,0,1,0
